stem,content,style,params,raw_path,fin_path,content_path,edge_iou_raw,edge_iou_fin,delta_edge_iou,edge_density_raw,edge_density_fin,delta_edge_density,color_raw,color_fin,delta_color,lpips_raw_fin
animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw20k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.018613530604939744,0.013266765112626866,-0.005346765492312878,0.07555135091145833,0.06199985080295139,-0.01355150010850694,46.10403682396305,24.498165518380663,-21.605871305582387,0.5275044441223145
animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw20k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.022391304347826088,0.013791830384219826,-0.008599473963606262,0.07641771104600695,0.053887261284722224,-0.022530449761284724,52.141227796657326,27.81961126750403,-24.321616529153296,0.5318560600280762
animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw20k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.017170138888888888,0.01339182149861864,-0.003778317390270248,0.08804151746961805,0.07017686631944445,-0.017864651150173605,46.519910505269635,23.888491182067117,-22.63141932320252,0.5275611281394958
animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw20k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.022457643179320017,0.013869346733668343,-0.008588296445651674,0.08017815483940972,0.057122124565972224,-0.0230560302734375,52.16401556094653,27.770759047407388,-24.393256513539143,0.5316672921180725
animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw20k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.01726755218216319,0.013067297648739101,-0.004200254533424088,0.08868916829427083,0.06928168402777778,-0.019407484266493052,46.54750184090102,23.969195916536048,-22.578305924364972,0.527026891708374
animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers345,animal,Ukiyo-e_print,sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers345,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers345_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers345_final.jpg,data\content\animal.jpg,0.008432481414978772,0.0057598628504526355,-0.0026726185645261366,0.19247606065538195,0.15183003743489584,-0.040646023220486105,48.37982005474384,25.697256823965272,-22.682563230778566,0.46018943190574646
animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.021173658147874096,0.012636731431996404,-0.008536926715877692,0.07996114095052083,0.057454427083333336,-0.022506713867187493,52.41241617717509,27.69556132324173,-24.71685485393336,0.5313319563865662
animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw20k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.018632650136161673,0.012471210859018964,-0.006161439277142709,0.07305399576822917,0.058768378363715276,-0.014285617404513895,45.871202052402616,24.48469268486012,-21.386509367542494,0.528846263885498
animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw20k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.021173658147874096,0.012636731431996404,-0.008536926715877692,0.07996114095052083,0.057454427083333336,-0.022506713867187493,52.41241617717509,27.69556132324173,-24.71685485393336,0.5313319563865662
animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw20k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.01799339018319801,0.012028967718178471,-0.005964422465019539,0.07331000434027778,0.058602227105034724,-0.014707777235243052,45.86662006346538,24.503488582202134,-21.36313148126325,0.5287511348724365
animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw20k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.022185880637597778,0.01416324007632562,-0.008022640561272158,0.07666524251302083,0.05268690321180555,-0.023978339301215276,52.26239009424487,27.956755911664725,-24.305634182580146,0.5339373350143433
animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw20k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.017396389152839704,0.012798634812286689,-0.004597754340553015,0.0831027560763889,0.06719462076822917,-0.015908135308159724,46.33881350530631,24.0638930754606,-22.27492042984571,0.5343400239944458
animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw20k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.021940746259877256,0.013513876575051717,-0.008426869684825538,0.07707383897569445,0.052666558159722224,-0.024407280815972224,52.2530827625654,27.95745836277689,-24.295624399788508,0.5336806774139404
animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw20k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.017396389152839704,0.012798634812286689,-0.004597754340553015,0.0831027560763889,0.06719462076822917,-0.015908135308159724,46.33881350530631,24.0638930754606,-22.27492042984571,0.5343400239944458
animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw20k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.021480812807428012,0.013965339038050141,-0.00751547376937787,0.0827145046657986,0.06022813585069445,-0.022486368815104157,52.64559200026986,27.53550507979994,-25.110086920469918,0.530144453048706
animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw20k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.01799933480719191,0.01269456047417917,-0.005304774333012739,0.07692633734809028,0.06228468153211805,-0.014641655815972224,46.318687843525716,24.2380409651538,-22.080646878371915,0.5303608179092407
animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers345,animal,Ukiyo-e_print,sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers345,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers345_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers345_final.jpg,data\content\animal.jpg,0.009378424526618925,0.0054827099951592195,-0.003895714531459706,0.19016011555989584,0.15070088704427084,-0.039459228515625,48.42791127645809,26.10745276965317,-22.32045850680492,0.46479493379592896
animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.021778383756494823,0.014140109101349411,-0.007638274655145412,0.0827297634548611,0.060572306315104164,-0.02215745713975694,52.64806832952733,27.519653910412764,-25.128414419114563,0.5301771759986877
animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw20k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw20k_tv0.0032_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.018031217644415794,0.012362030905077263,-0.005669186739338531,0.0770602756076389,0.0625729031032986,-0.01448737250434029,46.325083569347015,24.241027352681044,-22.08405621666597,0.5305005311965942
animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw24k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.017548380446826602,0.011847324970515707,-0.005701055476310895,0.12260606553819445,0.08471171061197917,-0.037894354926215276,53.47765615668973,26.55720863301682,-26.920447523672912,0.5306640863418579
animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw24k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.01797516661596748,0.01335351954547001,-0.0046216470704974685,0.1135287814670139,0.0897064208984375,-0.023822360568576395,47.373310796845175,23.063116774424756,-24.31019402242042,0.5327902436256409
animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw24k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.017548380446826602,0.011847324970515707,-0.005701055476310895,0.12260606553819445,0.08471171061197917,-0.037894354926215276,53.47765615668973,26.55720863301682,-26.920447523672912,0.5306640863418579
animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw24k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.01797516661596748,0.01335351954547001,-0.0046216470704974685,0.1135287814670139,0.0897064208984375,-0.023822360568576395,47.373310796845175,23.063116774424756,-24.31019402242042,0.5327902436256409
animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw24k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.017410101742304604,0.01327337739733449,-0.004136724344970115,0.1219668918185764,0.08383687337239583,-0.038130018446180566,53.5012040536149,26.54004072726952,-26.96116332634538,0.5315462350845337
animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw24k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.01517378977213063,0.012089949222213266,-0.0030838405499173643,0.11983235677083333,0.09515550401475695,-0.02467685275607638,47.773234586936795,23.152463462341178,-24.620771124595617,0.5244746804237366
animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw24k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.016421441493870426,0.012519890188672647,-0.003901551305197778,0.1249203152126736,0.08688184950086805,-0.03803846571180555,53.479625238846346,26.312787256673836,-27.16683798217251,0.5300647616386414
animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw24k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0024_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.01517378977213063,0.012089949222213266,-0.0030838405499173643,0.11983235677083333,0.09515550401475695,-0.02467685275607638,47.773234586936795,23.152463462341178,-24.620771124595617,0.5244746804237366
animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers345,animal,Ukiyo-e_print,sw24k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers345,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers345_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers345_final.jpg,data\content\animal.jpg,0.008641133092940909,0.005768106004073977,-0.0028730270888669323,0.1992730034722222,0.157806396484375,-0.04146660698784721,48.07117183999902,25.755170830321642,-22.316001009677375,0.45763370394706726
animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw24k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.017692651057095322,0.013452999172123128,-0.004239651884972193,0.11626688639322917,0.0800289577907986,-0.036237928602430566,53.20158078525495,26.693164084665113,-26.508416700589834,0.5338811278343201
animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw24k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.016902278644875625,0.013411491415919567,-0.0034907872289560576,0.10590955946180555,0.08338250054253472,-0.02252705891927083,47.19187115610822,23.354995045405495,-23.836876110702725,0.5365588665008545
animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw24k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.017692651057095322,0.013452999172123128,-0.004239651884972193,0.11626688639322917,0.0800289577907986,-0.036237928602430566,53.20158078525495,26.693164084665113,-26.508416700589834,0.5338811278343201
animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw24k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.06_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.016840547539770625,0.013915529658716659,-0.002925017881053966,0.1052059597439236,0.08370463053385417,-0.021501329210069434,47.173106158512034,23.375677518238994,-23.79742864027304,0.5361208915710449
animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw24k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.1_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.016906998280195793,0.011878049649179044,-0.005028948631016749,0.11903211805555555,0.08504401312934028,-0.033988104926215276,53.69386266964319,26.562117354711884,-27.131745314931305,0.531070351600647
animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw24k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.1_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.01620993145591953,0.011728735401734249,-0.004481196054185283,0.1161465115017361,0.09137471516927083,-0.024771796332465276,47.711958703164136,23.075960169327587,-24.63599853383655,0.5264905095100403
animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw24k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.1_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.016906998280195793,0.011878049649179044,-0.005028948631016749,0.11903211805555555,0.08504401312934028,-0.033988104926215276,53.69386266964319,26.562117354711884,-27.131745314931305,0.531070351600647
animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45,animal,Ukiyo-e_print,sw24k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0028_edge0.1_fp0.75_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.015424893051375826,0.011553422163370025,-0.003871470888005801,0.11627875434027778,0.09232076009114583,-0.023957994249131948,47.703809259198295,23.0263321125265,-24.677477146671794,0.5275833606719971
animal__Ukiyo-e_print__sw24k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45,animal,Ukiyo-e_print,sw24k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0032_edge0.06_fp0.65_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.016752642492287462,0.011545183328331597,-0.005207459163955866,0.1250491672092014,0.0858578152126736,-0.03919135199652779,53.48279817428968,26.561323934075798,-26.92147424021388,0.5261339545249939
animal__Ukiyo-e_print__sw24k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45,animal,Ukiyo-e_print,sw24k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0032_edge0.06_fp0.65_cpm0.6_layers45_final.jpg,data\content\animal.jpg,0.017745038099640627,0.01285174143823166,-0.004893296661408968,0.10442267523871528,0.0831756591796875,-0.021247016059027776,46.977151338340306,23.270956174810028,-23.70619516353028,0.5356810688972473
animal__Ukiyo-e_print__sw24k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers345,animal,Ukiyo-e_print,sw24k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers345,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers345_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers345_final.jpg,data\content\animal.jpg,0.008928354805056165,0.005981771697339917,-0.0029465831077162483,0.20022074381510416,0.1634911431206597,-0.03672960069444445,47.951125742859105,25.340041520766405,-22.6110842220927,0.4544997811317444
animal__Ukiyo-e_print__sw24k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45,animal,Ukiyo-e_print,sw24k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45,out\phase2\imgs\animal__Ukiyo-e_print__sw24k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45_768.jpg,out\phase2\finals\animal__Ukiyo-e_print__sw24k_tv0.0032_edge0.06_fp0.75_cpm0.3_layers45_final.jpg,data\content\animal.jpg,0.016724694562258658,0.011836813543843628,-0.00488788101841503,0.12486097547743055,0.08639017740885417,-0.03847079806857638,53.48371376500084,26.573914826359584,-26.90979893864126,0.5258963108062744
